symbol,name,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d
$AKUMA,Akuma Inu,0.0007063224320042801,4331093.58154232,470881621.3357159,8.33140257,31.29715615,236.52654451,986.09112158,1434.51835044,1434.51835044
AIXBT,aixbt by Virtuals,0.5497330103209493,93913044.40958902,470358562.8312917,-1.73007819,12.20336989,2.64359565,179.12551764,1205.60257173,1205.60257173
SWARMS,Swarms,0.46971753713705433,206823935.71478143,469710411.522016,-2.42870786,51.77931333,197.2762907,197.2762907,197.2762907,197.2762907
ZIL,Zilliqa,0.024241079411461565,43828410.79561836,469587883.13569057,-0.06897532,4.50636976,16.47100674,-30.99503327,67.0131622,70.3019495
SUSHI,SushiSwap,1.78709759260987,173191951.43290475,469347440.67704964,-0.18828783,-0.14819278,30.82060887,-7.24850617,142.54539913,143.16072888
WOO,WOO,0.25137941386852847,27366515.14149817,468179799.81669956,-0.25006032,-0.58735053,18.01609156,-27.2871906,23.18533681,48.88883895
ZRX,0x Protocol,0.5436784388638674,64231986.67014323,461254918.85349876,0.58954728,1.38447211,17.37779677,-28.81896495,63.47330479,75.27164486
HOT,Holo,0.0026221875145213576,19983733.78082773,458473010.75344837,-0.07273002,0.97529184,10.62759076,-32.38041744,48.06156695,70.41912466
ZEN,Horizen,28.967754600795978,63310799.12500302,457541429.28061545,1.04832253,4.60761889,5.18289448,63.83539512,262.85170829,271.23585079
DEEP,DeepBook Protocol,0.16456935688009958,73502333.60289133,457338242.7697967,-2.44986982,-8.18952923,63.80802242,82.07493505,176.66701889,1120.3212945
JST,JUST,0.045390879760772766,205382181.6475973,449369709.6316504,0.62100953,11.41158789,21.07266872,-10.42504981,58.3075968,55.4358716
USDY,Ondo US Dollar Yield,1.070253629302061,1301484.33393686,449165372.84087604,0.10099317,0.15850805,0.02897981,0.36669726,0.5051397,0.93894864
NEIRO,Neiro (First Neiro On Ethereum),0.0010674818456707568,192277584.57707876,449070261.985792,0.45898145,-1.94756635,11.93024513,-45.20714826,-52.6730169,-40.38376572
ZEREBRO,Zerebro,0.45663684904623486,173106327.95837915,446957823.6576521,-3.77501711,-5.35278602,-17.80927334,2.94209337,10.98407076,10.98407076
ENJ,Enjin Coin,0.24850764347905988,30000952.07493177,445537021.46701336,0.12760875,0.94145471,14.61786526,-32.28885792,66.19688547,67.63002268
TRAC,OriginTrail,0.874800102912012,4032968.54166691,437395705.1009243,0.08792307,-3.00001784,-1.84086142,-25.15994287,21.15315382,83.4140513
ARC,AI Rig Complex,0.43661672843297783,48819045.30157086,436615994.48025733,2.13349143,19.63572219,28.92098472,88.98293458,88.98293458,88.98293458
GMT,GMT,0.16633690047638106,158824770.87781838,436591242.2923239,-0.11477566,1.70974368,4.23659159,-31.60758982,23.7567944,30.25737666
ME,Magic Eden,3.3615030331860445,116958022.66794124,436270616.81612587,-0.07708301,-2.38262364,6.10311773,-70.26082498,-70.26082498,-70.26082498
ONE,Harmony,0.030152813473858443,23206359.73967811,433132701.24616903,-0.04895004,-2.91589463,9.96682511,-34.31716461,138.21295164,133.11367618
ATH,Aethir,0.07556873450065507,36870046.9713478,429570036.89988786,-0.70734843,4.0526743,20.33815212,-7.22971289,42.88768684,25.66786693
GLM,Golem,0.4277700302940364,25277787.20755438,427770030.2940364,-0.32093807,-0.65133421,19.20137727,-17.90053683,38.49473434,31.40077162
PEAQ,peaq,0.6447258975113758,27869638.11597891,422155785.49092925,-0.18658606,-2.16523294,26.49835036,-3.33498525,70.8992688,70.8992688
BAT,Basic Attention Token,0.2808304997963129,107237441.21590185,420026483.90753245,0.97526577,3.91460257,19.25478053,-17.4083427,64.05513631,64.11746936
ID,SPACE ID,0.486584882016555,29348715.7421913,419051746.06688744,0.13043844,2.07635022,9.92737879,-25.88899408,19.10228515,35.88846799
CELO,Celo,0.7399695965037284,65860660.220344,414050511.6221356,0.10988465,1.95045594,12.4690057,-29.5879103,14.37556176,5.75373381
MEME,Memecoin,0.011442866750589304,85193207.84625734,408284495.31166357,0.04808188,0.63003179,6.94361706,-36.79733561,1.58990741,14.36995312
ANKR,Ankr,0.04075961529188469,27549709.15498848,407596152.9188469,0.32921633,3.09118553,18.50016324,-25.62952894,57.84647395,54.16377913
OSMO,Osmosis,0.5742503806590136,103019789.37008356,403963264.60782635,0.69615719,14.06751686,29.85869048,-27.79648387,30.04405609,11.00004545
SATS,SATS (Ordinals),1.9007915015969647e-07,36414008.31939193,399166215.3353626,-0.1755137,-0.08293361,6.0287569,-40.37769772,-22.63002397,-31.2447644
IOTX,IoTeX,0.041554051643577616,18051652.29336171,392327137.3806537,-0.23229069,-1.86101573,8.84711912,-31.03564287,3.30131992,14.30241597
ETHW,EthereumPoW,3.6199072700121055,16273835.64965683,390294778.50626993,-0.06174302,-0.14909364,9.15424158,-30.22969262,7.19398845,6.64510218
ZETA,ZetaChain,0.6145174381970425,24932098.27984789,389834499.85624886,-0.09422285,2.07209944,9.08377999,-34.42991366,-13.73231255,7.72844415
PAAL,PAAL AI,0.46860574400321003,20895674.48035329,384035567.28102255,0.77215917,-3.01237102,41.45344757,23.56727375,45.90686553,138.54748748
ARKM,Arkham,1.6973575301387849,89375580.43773095,382075180.0342405,0.02584923,0.20841257,19.09133831,-29.99344014,-27.40352133,24.65948224
ELF,aelf,0.5124688412720696,31408975.3137499,377365643.42879516,0.49322079,0.85769269,16.08927459,-16.16266546,43.39086712,36.94602898
MX,MX Token,3.884529976365479,30714415.13645154,375951935.3406277,0.19579996,4.12332468,8.17859959,-0.70143939,35.80520545,22.12639177
QUBIC,Qubic,3.272881802583716e-06,4445822.99356412,375072852.0155934,0.20026739,6.88178932,12.17142661,-17.87409697,118.92328991,76.57438145
QTUM,Qtum,3.5546665962671438,48067741.26414532,374912111.32960075,-0.09058159,2.6723876,15.77926865,-26.96779075,47.67886115,46.611171
DRIFT,Drift,1.387824891406612,50262602.58952899,374531456.9830769,0.17497344,0.76078902,12.83001953,-15.59148463,176.33464732,160.99561865
AEVO,Aevo,0.40323394416592767,66986258.87165469,363762460.3184056,-0.09941932,0.45857944,11.37478414,-34.62596476,20.70945896,22.58232207
BORG,SwissBorg,0.3662182475013597,1845613.69001183,360160945.84656453,-0.86467446,0.53312571,7.68477226,5.35157759,102.82327253,124.12079556
MANTA,Manta Network,0.9252345128162706,76706186.37705556,356716879.6856457,0.13169773,-1.48351395,11.69237249,-29.57148395,26.32650373,26.09154025
SC,Siacoin,0.006144271903862519,47491052.96061961,354772666.44186705,-0.16111694,5.57144228,13.41540223,-23.65762351,31.40772823,27.79894552
LUNA,Terra,0.4947997753872782,75084565.55607697,351300140.90452504,-0.75145555,-3.80924079,17.27558745,-31.64932813,43.53637757,35.21116386
ETHDYDX,dYdX (ethDYDX),1.6302653914356922,57842089.90422426,351164596.71486235,-0.06796712,2.16595459,8.71363161,-32.51925237,45.25839915,85.48318635
SFP,SafePal,0.7165136516932128,13243709.98806116,349300405.20044124,-0.79513654,-2.802819,-0.2990708,-12.1941114,3.86910534,-0.19388646
MRS,Metars Genesis,4.131395506300149,121031.6953815,348009352.2860314,35.38776554,39.94884726,48.87723387,79.73380264,136.07547357,188.8182015
GAS,Gas,5.342712693819774,21217299.14183702,347235351.8346364,0.26943165,3.96243164,18.71436757,-21.46966477,35.35313626,26.48022938
WEMIX,WEMIX,0.8356452352092476,1768608.8723908,347177957.1483397,0.14304248,1.53024645,6.27469971,-31.65490002,7.10790198,2.5445381
TRIBE,Tribe,0.6346220588459923,70906.4798842,345548282.1804272,-1.035644,-5.0077964,-3.42472932,-2.28340113,53.09878875,42.80465317
FXS,Frax Share,3.981642640988562,32939501.81071841,344701935.9299319,0.64106343,4.12419576,8.83723622,-12.25747162,93.25541858,97.84116329
DYM,Dymension,1.5256322188778768,376779707.6315834,338228902.24180573,-0.14732991,1.04889767,12.77520668,-41.7386434,-1.71588126,4.38331535
RVN,Ravencoin,0.02293706111016133,10062644.77810237,336904116.1054426,-0.13746052,-0.68857587,12.07151767,-29.01048855,27.97323876,40.42328171
XCH,Chia,23.94472746568545,11176023.70564217,334208749.10485184,0.48773886,1.59138628,15.07787491,-26.83241652,68.65583026,41.11834367
ACT,Act I : The AI Prophecy,0.35115565289411454,172245825.6042928,332982082.0625282,-0.68434376,-4.19532205,29.88113263,-43.389074,1292.04385953,1214.0208394
HIVE,Hive,0.639980592230439,573573199.3625408,320469797.0588851,3.54290841,10.05055307,82.91619998,103.32308893,241.15076476,227.10197147
MASK,Mask Network,3.2004079844246984,63185148.10630186,320040798.44246984,0.12183346,0.02438515,10.4537885,-27.5087439,15.82937918,33.5607617
KDA,Kadena,1.038707774644818,18199909.58923128,313335505.11792135,-0.21421142,0.81728592,9.69017864,-43.95942862,90.50403152,98.34606749
BICO,Biconomy,0.3398916275693872,20637352.43383851,312330693.26696235,0.18809775,0.03726905,8.68801923,-23.59324581,34.5605788,63.79931118
T,Threshold,0.03079602473857685,28853206.81977233,310256028.5421039,0.07395071,3.43210386,11.53395063,-23.81293469,43.48555358,30.09951319
0x0,0x0.ai,0.35205225350683633,1199706.70128942,305779721.64643365,-0.95664846,-2.31386537,40.61212384,-9.36004162,179.44528746,183.04583459
YFI,yearn.finance,9039.603468005693,26165656.36644673,303983162.82229924,-0.0473456,0.86788737,9.416972,-34.63312484,76.11764642,80.36056555
SKL,SKALE,0.05401354851530132,37424888.23473023,299175337.9926772,-0.14729337,-1.79896651,11.42339295,-31.62520752,39.94299285,51.5227496
SSV,ssv.network,25.26970777699341,49239910.83307917,298516987.42057186,0.09119306,0.31645704,-2.40895207,-24.78693896,24.59574841,18.05094272
ALT,Altlayer,0.12948513075221102,46247902.9431976,298016966.92041355,0.14791005,-0.21458982,16.01058787,-34.24432774,22.7765789,17.72845135
LRC,Loopring,0.2169230710023134,24841135.16790996,296491965.44067454,0.1966686,0.15764122,9.51802001,-29.77738006,71.44683883,79.80097512
METIS,Metis,48.06295247205595,8014928.59946684,296372234.4063524,0.21748044,-0.09698616,10.43697827,-28.09916293,6.41790618,43.62696947
DOGS,DOGS,0.0005656955972713751,48209078.97873799,292323199.8899831,-0.05491521,-0.04619043,7.4862525,-34.76213928,-3.49251086,-20.68973391
MWC,MimbleWimbleCoin,26.580291625835322,3992.93507139,291634701.7404245,0.19319556,3.88440104,3.00865368,-10.84375809,13.48061359,45.81048954
CPOOL,Clearpool,0.39700598228324696,8982735.07974161,289797180.97283614,0.03479101,-3.21944394,-9.40137936,-7.54021517,58.17677441,127.00580384
MOODENG,Moo Deng (moodengsol.com),0.289229611126295,78170926.49605149,286329156.18610084,0.32032127,0.79118638,9.03363031,-42.52319363,2.91561766,77.179631
GMX,GMX,28.73693089672941,19676735.07051966,284961837.9366049,-0.16893,-3.16707521,4.84282616,-31.27379855,16.47688348,34.22914446
PHA,Phala Network,0.36629966154272936,113351392.56458977,283312100.99109364,1.04595971,3.30029253,-11.14914436,98.70174895,240.97633298,232.13825681
XYO,XYO,0.020866250554187175,2812323.09176184,281209193.9968357,-0.10151004,-1.7453336,5.17632911,-17.80463918,276.89335324,254.39856363
WILD,Wilder World,0.7253769655709886,4066094.61887349,279924448.30370253,-0.25261314,8.15891135,5.08390987,-4.40079463,190.98673037,196.53170075
POLYX,Polymesh,0.30462307286336326,16614414.76077179,279575260.5045894,0.44191543,0.42158213,13.82991762,-24.30701724,30.02537571,30.33234821
INSURANCE,insurance,14.882272626893785,6047.15528657,278298498.1229138,-0.86752816,2.64241851,9.48899542,118.21118013,420.47289757,755.55729856
DCR,Decred,16.462262485675318,2155837.99591476,272441993.6801288,0.28566404,-0.06734185,6.3128098,-25.52881622,31.38317363,34.51869213
G,Gravity,0.03216852385582119,28047757.85610327,272069150.7334704,0.29535765,0.97721221,4.97116412,-26.83661612,9.882382,-3.011792
FIDA,Solana Name Service,0.2726709456673244,40866327.10126545,270192908.2873317,0.2437051,0.47909439,9.53888989,-29.87461655,15.56174691,10.6830572
HONEY,Hivemapper,0.08607811047708525,1125262.98368858,268043335.29949594,-0.1496741,-0.65465419,3.92074214,-22.07196573,41.87485976,44.27967615
COW,CoW Protocol,0.9051815082369874,45193918.17799748,266762556.9017705,-0.16989092,-5.25024352,-0.97655801,74.02244227,76.65949785,238.42546575
XAI,Xai,0.2659257244598766,99681228.6547838,266676459.22631952,-0.06816808,0.49516597,16.08314806,-35.08947728,23.17484838,32.48118094
BZR,Bazaars,22.843924586964395,801975.50725917,266642194.97510496,0.14939453,1.20239531,9.68909241,-8.07525667,228.17428015,242.76813531
UXLINK,UXLINK,1.5601376098745146,241252033.76681,265223393.6786675,0.13372095,-3.45250422,1.00879708,132.82221389,110.21844868,177.51834693
UMA,UMA,3.1133160514496265,22001195.8082911,262365067.0255612,0.11447976,-0.90413111,14.63831552,-19.15318142,31.02074214,16.57815911
FLUX,Flux,0.6896145532622674,14985690.08883117,260419202.02027252,0.14270419,1.88906512,10.13855125,-21.62783312,25.83928859,31.98687854
SUN,Sun [New],0.02655616189407972,50071797.54989948,259999733.08110324,-0.23452934,3.0165372,9.10565289,-13.90716938,44.33266985,33.57126379
APU,Apu Apustaja,0.0007680909649442941,6168012.63136759,259531913.39923865,-0.64307461,-4.95311054,45.25411128,-18.33694276,-34.08012641,17.08622348
DGB,DigiByte,0.01483413970292683,14246171.18636211,259039240.14591873,-1.02349851,2.92337592,35.03110871,-21.10375876,137.30027401,125.36428794
BTG,Bitcoin Gold,14.757935288691128,48299963.34599952,258469350.9775431,-1.71020788,-32.18083986,55.39904569,-60.23168577,-37.43741466,-33.21411625
RPL,Rocket Pool,12.310710183670164,12171414.60706097,258379685.2608183,-0.22086169,-0.70729346,5.2703276,-27.44855047,20.16651538,17.12102293
XEM,NEM,0.028645212785512374,49253011.70345473,257806915.04096615,0.40590246,5.30391096,18.36730316,-27.08184403,75.31762483,64.04030569
FWOG,Fwog (SOL),0.26068525326029174,27681561.22890826,254333742.5693678,-1.62850063,-12.26737685,-17.17910069,-46.76930369,-38.42774513,38.13396682
ALEO,Aleo,0.8529540536062759,11082879.34360592,252909393.013761,-0.00509099,-2.96283633,-6.03832825,-48.97155266,-43.58974494,-72.9453486
XRD,Radix,0.023747882507375653,2045851.70040145,252607072.62563252,-0.23204783,-1.03732012,3.53080278,-37.65443529,45.65803682,53.26401908
XVG,Verge,0.01524671081286581,23178319.18548108,251905412.55561924,-0.1985409,0.42459875,15.16425777,-2.68547835,293.27012268,285.94227954
GLMR,Moonbeam,0.26850398987291085,10747430.50530395,250526538.29243332,-0.19792671,-0.44595299,6.15659448,-30.85752804,60.24177293,64.5214303
ULTIMA,Ultima,7787.891696412961,5558825.38695108,249446171.03610715,0.03510806,4.19442654,23.04252726,67.40606076,25.21499568,14.35758593
BAND,Band Protocol,1.5979874686863147,13386602.5357772,248354863.12125084,-0.03208222,0.38687035,9.77085242,-27.35721414,37.16103715,44.9682242
PEPECOIN,PepeCoin,2.3238962959682357,3972330.93365266,247758344.5291933,-0.78803454,3.02148846,27.37237846,-38.62556695,-33.39094585,-13.02234063
DEUSD,Elixir deUSD,1.0003925365021133,1299058.13090416,247139615.04448107,-0.00049115,0.00806541,0.02118117,-0.00335281,0.0433022,0.0054041
PEOPLE,ConstitutionDAO,0.04859165965959043,85021139.04174091,245880471.19852942,-0.04194204,-1.81577066,10.63083629,-38.05125932,-26.84786609,-35.05407224
VTHO,VeThor Token,0.002898401392881853,3446297.69719105,245766965.87745732,-0.33898819,0.8889325,8.80201422,-26.64786238,81.51426266,55.26407029
COTI,COTI,0.13620981458104928,22083248.62202317,244130080.84438244,0.0681624,0.21141656,14.04550623,-23.64597754,40.69334657,36.10340634
CETUS,Cetus Protocol,0.387232110736763,45848414.50910135,244106823.14265975,0.0872732,-3.17789206,29.09572125,-10.97964825,0.48440993,125.829516
CAT,Simon's Cat,3.5876163407592274e-05,46809428.57760093,242162477.33705407,-0.52482793,0.47253556,2.85707185,-34.52570902,-6.991969,34.57421248
ORBR,Orbler,0.2378440043563223,141139.50597065,241551219.39122322,0.09332484,19.25567617,10.43092419,-48.40094953,17.69805558,-9.23385511
ONT,Ontology,0.26396934011345574,13918891.39852794,240924251.0352552,-0.09032649,1.2537236,12.66708696,-24.20668387,44.50910698,41.59232414
WMTX,World Mobile Token,0.4859601209256407,6188486.67659035,239014020.8557166,-0.59125915,-1.69062163,23.18713655,-7.4719503,189.4916746,107.15057429
TAI,TARS AI,0.34421307171780435,11159845.59093969,238087085.63267848,0.0187667,-3.85103045,-5.93534702,-13.56315498,122.57622799,191.37667677
BLAST,Blast,0.009833303867145355,24120480.34012697,236889312.5989938,-0.17653067,1.93900246,9.24338177,-29.95047382,21.49604839,6.36026124
VANRY,Vanar Chain,0.13004984460197377,10835079.84053457,234935181.75966337,0.30846131,-0.96717295,20.33436093,-19.92404028,44.52175983,58.60026125
EDU,Open Campus,0.5705490880020415,21621806.29260513,234312942.24313858,0.0542553,-0.96511071,7.75352167,-24.29313955,15.11703702,8.89572689
AVAIL,Avail,0.12176880255876425,4360815.28361545,234257373.92264423,0.28239833,3.47412284,4.82649216,-27.46838759,-1.44679466,-8.30646509
SXP,Solar,0.3704496396479808,46342839.39104709,233139947.07348916,0.31019369,1.16004575,0.44580036,-17.13761893,17.3225316,59.42238701
VELO,Velo,0.031228641318548255,31008068.49416427,230794511.5297395,-1.36790808,8.83569702,24.573509,6.26230991,144.16026018,141.36742835
ACH,Alchemy Pay,0.026989599178142774,32015119.69238082,230655337.82188666,-0.15983041,-1.08308702,3.36927428,-25.34142868,32.11776701,35.86869306
STORJ,Storj,0.5750981227160868,106407046.3575414,229976658.79500577,-0.92180532,6.59060646,19.98205733,-18.45105134,23.78496324,44.44669705
YGG,Yield Guild Games,0.5456878339871449,51551907.07466756,228503457.954352,0.12952799,0.79369935,10.68676766,-31.37392978,15.10476379,17.76674303
WAVES,Waves,1.9522239775592805,362278753.20730615,227717310.3269766,1.39416018,6.62252247,23.37707408,-20.55099707,86.88335715,76.47975239
ORCA,Orca,4.274187592706161,85179946.772237,227708203.11312687,0.0985842,3.42211008,11.33112565,-32.06737196,33.18081495,94.52360378
RLB,Rollbit Coin,0.0991070863225785,2503524.06567437,227348500.00814518,1.50526104,-3.33230849,-17.13615271,-17.75533238,45.21317683,25.27727302
ZENT,Zentry,0.03584903466052605,5412915.12059571,226031773.8110513,-0.23746075,2.05573077,8.10422438,28.37126535,91.61275915,45.4723626
BB,BounceBit,0.4606168961629921,69334788.42955798,224399301.18756944,0.25327734,-0.29265457,9.07290118,-1.08874221,54.86351419,50.88753055
ILV,Illuvium,42.17528547452273,30316622.28056313,224226034.85434896,0.24954413,0.70456761,8.12064774,-37.84619246,18.23375046,16.43465432
ICX,ICON,0.214445386433235,11213982.7907753,223113487.15880856,0.13668518,2.81702969,12.02338122,-22.33695867,59.27614988,55.83392931
ZKJ,Polyhedra Network,1.9818018169779656,6539443.36378237,222958647.41749188,-0.71136799,-0.79582498,-2.23102163,17.33981835,72.28485939,76.35467858
BIGTIME,Big Time,0.15132077290433246,27542384.60226995,221569680.4444723,-0.00858446,1.5328518,9.09480033,-36.02735952,-15.7129886,39.32474743
